layer,metric,role,band_index,band,estimate,ci_low,ci_high,bootstrap_sign_p,bootstrap_q
17,q_enrichment,coarse,15,F15,0.7719577110886818,0.7279054285871696,0.8399452295837856,,
17,q_enrichment,coarse,16,F16,0.5794720300984515,0.5318934880527304,0.6144066615061011,,
17,q_enrichment,fine,1,F1,0.2568623842886093,0.25588987863722323,0.28189750796647656,,
17,q_enrichment,fine,2,F2,0.5621671688415437,0.5606308707639049,0.609947652868486,,
17,q_enrichment,fine,3,F3,0.8362802391792639,0.824069472446243,0.8716404454370252,,
17,q_enrichment,fine,4,F4,1.0417535771472384,0.9435860224111056,1.0106164786113883,,
17,q_enrichment,fine,5,F5,1.1960426751552216,1.159297616870062,1.2334346593937802,,
17,q_enrichment,fine,6,F6,1.4022386697523812,1.4024640881347594,1.48508086902945,,
17,q_enrichment,fine,7,F7,1.5279986088817614,1.465823047768034,1.5429726319903145,,
17,q_enrichment,fine,8,F8,1.3722625552707692,1.3451117787097788,1.4085603883959594,,
17,q_enrichment,fine,9,F9,1.290217013772936,1.2089522356493105,1.2717294426800594,,
17,q_enrichment,fine,10,F10,1.2090987436124883,1.1785001493212797,1.2428398909595197,,
17,q_enrichment,fine,11,F11,1.1054222376859932,1.1078397956791264,1.1741885359103785,,
17,q_enrichment,fine,12,F12,1.0445668933033714,1.0331179009971585,1.0846317638053593,,
17,q_enrichment,fine,13,F13,0.9385399861554594,0.9210623402035346,0.9797176537416136,,
17,q_enrichment,fine,14,F14,0.8616809848062148,0.8365373345302394,0.8890508737136145,,
17,q_enrichment,fine,15,F15,0.7535934539262957,0.7338784698950015,0.7873260310417425,,
17,q_enrichment,fine,16,F16,0.6012748082204512,0.5726519416538376,0.620737878280692,,
17,q_enrichment,fine_vs_coarse_log_ratio,1,F1,-0.05815645783559236,-0.12667225957910572,0.0705002850227598,0.07796101949025487,0.5185721745868639
17,q_enrichment,fine_vs_coarse_log_ratio,2,F2,-0.06769968542145662,-0.14345004128484137,0.03945648649371791,0.06296851574212893,0.4904915963071096
17,q_enrichment,fine_vs_coarse_log_ratio,3,F3,-0.10105764625249168,-0.2205689215824974,-0.03410290807308744,0.10394802598700649,0.559720139930035
17,q_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.028897279784703835,-0.1688589367790796,-0.010655635862021243,0.4587706146926537,0.8429508322761696
17,q_enrichment,fine_vs_coarse_log_ratio,5,F5,0.07324655728007266,0.013990786736080923,0.1762076656690309,0.2158920539730135,0.7022422854506812
17,q_enrichment,fine_vs_coarse_log_ratio,6,F6,0.07309007134447612,0.052650471036459257,0.17242471309271362,0.2448775612193903,0.7248375812093952
17,q_enrichment,fine_vs_coarse_log_ratio,7,F7,-0.10636651609604104,-0.19875026602738127,-0.09231048552408605,0.014992503748125937,0.25147426286856567
17,q_enrichment,fine_vs_coarse_log_ratio,8,F8,-0.036372927551421255,-0.08850736708018933,0.0013357715225008754,0.17091454272863568,0.6400824744860274
17,q_enrichment,fine_vs_coarse_log_ratio,9,F9,-0.013858869159070197,-0.11020393915009823,0.015412842383400453,0.49075462268865566,0.8598986625667335
17,q_enrichment,fine_vs_coarse_log_ratio,10,F10,-0.001318125250282456,-0.05527865333507344,0.04240327700723935,0.9785107446276862,1.0
17,q_enrichment,fine_vs_coarse_log_ratio,11,F11,0.09120750786729126,0.060008279736236625,0.2284945009859823,0.3218390804597701,0.756066411238825
17,q_enrichment,fine_vs_coarse_log_ratio,12,F12,0.03460778327952927,-0.024552621478840228,0.13523426836962665,0.5697151424287856,0.8913394964921632
17,q_enrichment,fine_vs_coarse_log_ratio,13,F13,0.08013106082387324,0.026032784944333337,0.1863804473629757,0.18790604697651175,0.6701227699403312
17,q_enrichment,fine_vs_coarse_log_ratio,14,F14,0.029726191426382966,-0.017430042035559222,0.0921428392658367,0.37381309345327335,0.7924609124009424
17,q_enrichment,fine_vs_coarse_log_ratio,15,F15,-0.02407673332095839,-0.09214242316246785,0.03447074293742609,0.4027986006996502,0.7948559053806431
17,q_enrichment,fine_vs_coarse_log_ratio,16,F16,0.036934685603728326,-0.03118022906611012,0.11490450268991706,0.3748125937031484,0.7924609124009424
17,j_enrichment,coarse,1,F1,1.211390555609135,1.1232594204835435,1.3658212516071215,,
17,j_enrichment,coarse,2,F2,1.1347850265006751,1.063560789750516,1.2583629037420607,,
17,j_enrichment,coarse,3,F3,1.104073315679223,1.0495301921515896,1.2439343392074491,,
17,j_enrichment,coarse,4,F4,0.9068928847434219,0.839969293729398,0.9740083721012142,,
17,j_enrichment,coarse,5,F5,0.9124361597234791,0.8220890304306347,0.9649210244875139,,
17,j_enrichment,coarse,6,F6,0.9588585956192147,0.890147970261852,1.0018293558789588,,
17,j_enrichment,coarse,7,F7,1.0626864568225312,1.0280584169414848,1.1468957924407195,,
17,j_enrichment,coarse,8,F8,1.0254837499909493,0.9890571903742265,1.0762896655131577,,
17,j_enrichment,coarse,9,F9,0.9307668137314528,0.8674151156876183,0.9863724421869526,,
17,j_enrichment,coarse,10,F10,0.9849232999398017,0.9438006875216824,1.032106854462021,,
17,j_enrichment,coarse,11,F11,0.949232161996827,0.8558228132806425,1.005353931770281,,
17,j_enrichment,coarse,12,F12,0.9727307932384671,0.8919032318230704,1.0397723345847523,,
17,j_enrichment,coarse,13,F13,0.9281270029203521,0.8448857111484418,0.9931791041432445,,
17,j_enrichment,coarse,14,F14,0.9539518138189993,0.8966192735261109,0.9957735763461565,,
17,j_enrichment,coarse,15,F15,1.02606480332032,0.9749655540366547,1.0996377014106717,,
17,j_enrichment,coarse,16,F16,0.9375965663451507,0.8620036332835269,0.9881582016810698,,
17,j_enrichment,fine,1,F1,1.1221971370156967,1.119362464696154,1.234890761643635,,
17,j_enrichment,fine,2,F2,1.0910159139113067,1.0806953745835601,1.1824521483339283,,
17,j_enrichment,fine,3,F3,1.0066938448399918,0.9811405402940166,1.0394101934385243,,
17,j_enrichment,fine,4,F4,0.8562307804657598,0.7678617080649556,0.829266203659213,,
17,j_enrichment,fine,5,F5,0.9843752279731167,0.9425672090961912,1.0146689095809935,,
17,j_enrichment,fine,6,F6,1.052965345193441,1.0414023341319363,1.1131460572780525,,
17,j_enrichment,fine,7,F7,0.9482066079223639,0.9010933600293978,0.9551614973396851,,
17,j_enrichment,fine,8,F8,0.9926473113358838,0.9643154355934362,1.017033631189339,,
17,j_enrichment,fine,9,F9,0.899970322096647,0.835903975047034,0.8849860837066446,,
17,j_enrichment,fine,10,F10,0.9856617871031785,0.9549736411118148,1.006277879045292,,
17,j_enrichment,fine,11,F11,1.062137450444216,1.057408973714609,1.1237444110702988,,
17,j_enrichment,fine,12,F12,1.0170623206492162,0.9981653047358694,1.0531366975776157,,
17,j_enrichment,fine,13,F13,1.0151332585491717,0.9807599230215219,1.0615700503866208,,
17,j_enrichment,fine,14,F14,0.9844739073172575,0.950331101636017,1.008285640593469,,
17,j_enrichment,fine,15,F15,1.0098554150547345,0.9768626851143895,1.052914528319039,,
17,j_enrichment,fine,16,F16,0.9713733701280184,0.9280454338736864,0.9912033701889086,,
17,j_enrichment,fine_vs_coarse_log_ratio,1,F1,-0.0764804261662504,-0.17577007998956626,0.0684749609160589,0.11094452773613193,0.7761314148120745
17,j_enrichment,fine_vs_coarse_log_ratio,2,F2,-0.03933393574896943,-0.1173767818624585,0.07000229113504344,0.19890054972513743,0.7761314148120745
17,j_enrichment,fine_vs_coarse_log_ratio,3,F3,-0.09233481423999955,-0.214050507044728,-0.031142049344123512,0.15592203898050974,0.7761314148120745
17,j_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.05748440157925424,-0.20082629587230208,-0.03948738032184437,0.8935532233883059,0.9962024637398816
17,j_enrichment,fine_vs_coarse_log_ratio,5,F5,0.07588903254338554,0.004393764844332321,0.17825935298716558,0.17691154422788605,0.7761314148120745
17,j_enrichment,fine_vs_coarse_log_ratio,6,F6,0.09362198685677882,0.05896986182001415,0.2003274247902713,0.12593703148425786,0.7761314148120745
17,j_enrichment,fine_vs_coarse_log_ratio,7,F7,-0.11398295482062422,-0.21697617334350452,-0.09633058897114696,0.02498750624687656,0.591704147926037
17,j_enrichment,fine_vs_coarse_log_ratio,8,F8,-0.032544305381947795,-0.09509570376963063,0.009184660581391252,0.3568215892053973,0.8551974012993503
17,j_enrichment,fine_vs_coarse_log_ratio,9,F9,-0.033646989970037844,-0.1416378417235367,-0.0019882509463152453,0.8715642178910544,0.9809239866758637
17,j_enrichment,fine_vs_coarse_log_ratio,10,F10,0.000749510592365699,-0.05897911013343495,0.04486531304140825,0.7986006996501749,0.9628749779896203
17,j_enrichment,fine_vs_coarse_log_ratio,11,F11,0.11238521220303037,0.07102794867107948,0.25332535490684976,0.17391304347826086,0.7761314148120745
17,j_enrichment,fine_vs_coarse_log_ratio,12,F12,0.04456630621667479,-0.022207624687661895,0.1499469748065413,0.4147926036981509,0.8897000774974831
17,j_enrichment,fine_vs_coarse_log_ratio,13,F13,0.08960659205182205,0.02793471828417593,0.20142476498699152,0.13793103448275862,0.7761314148120745
17,j_enrichment,fine_vs_coarse_log_ratio,14,F14,0.031494233692226745,-0.02779854079480172,0.09755016857633927,0.34782608695652173,0.8551974012993503
17,j_enrichment,fine_vs_coarse_log_ratio,15,F15,-0.015923738690327004,-0.09377415181307183,0.04617452947314357,0.6926536731634183,0.936189439526812
17,j_enrichment,fine_vs_coarse_log_ratio,16,F16,0.0353911589845728,-0.0421653915205812,0.11737173677468632,0.36881559220389803,0.8551974012993503
18,b,coarse,1,F1,0.02006233111023903,0.013006043365488827,0.028414361535903702,,
18,b,coarse,2,F2,0.012368157505989075,0.00835456536816314,0.016955064697655814,,
18,b,coarse,3,F3,0.011037946678698063,0.007150335334293199,0.015750528502020925,,
18,b,coarse,4,F4,0.009052973240613937,0.005757578750733419,0.012453332308162623,,
18,b,coarse,5,F5,0.007786097936332226,0.005130907144681456,0.010709542028674038,,
18,b,coarse,6,F6,0.007578921504318714,0.004885146737085984,0.01092302332256964,,
18,b,coarse,7,F7,0.0072431182488799095,0.004442876150624002,0.010415626224699123,,
18,b,coarse,8,F8,0.006084892898797989,0.003923391089964207,0.00865519328167006,,
18,b,coarse,9,F9,0.005554871633648872,0.0037411015315676885,0.007449935777630899,,
18,b,coarse,10,F10,0.005390974227339029,0.0033521505557171554,0.007686424960392767,,
18,b,coarse,11,F11,0.0044424282386898994,0.0028868958947503203,0.006059455940571012,,
18,b,coarse,12,F12,0.004199775867164135,0.0027723703652569073,0.00571472580282453,,
18,b,coarse,13,F13,0.004219239577651024,0.0027278412486878884,0.005914024804803224,,
18,b,coarse,14,F14,0.0036519079003483057,0.002429700402012771,0.0049236292673547925,,
18,b,coarse,15,F15,0.0034798304550349712,0.002209923297383578,0.0048178563200826745,,
18,b,coarse,16,F16,0.0025558355264365673,0.0016673183377110801,0.0032400587572889174,,
18,b,fine,1,F1,0.018961038440465927,0.010730125251180493,0.01502852401467621,,
18,b,fine,2,F2,0.012101705186069012,0.00683058612354505,0.00949339241813156,,
18,b,fine,3,F3,0.010179354809224606,0.005502958159639586,0.007778231101072152,,
18,b,fine,4,F4,0.009209096431732178,0.004908129995690386,0.006926555036437193,,
18,b,fine,5,F5,0.007681636139750481,0.004215286426641601,0.005863072607354971,,
18,b,fine,6,F6,0.007127118296921253,0.0038049523348815716,0.005433208081677259,,
18,b,fine,7,F7,0.006879215594381094,0.0035496973802364913,0.005185507297599299,,
18,b,fine,8,F8,0.005990066099911928,0.003381675923275301,0.004731909177875321,,
18,b,fine,9,F9,0.005629841238260269,0.0031204545261424685,0.0043697549530481525,,
18,b,fine,10,F10,0.005297782830893993,0.0028150193241503613,0.00404413074578637,,
18,b,fine,11,F11,0.0047645666636526585,0.0026793064563602432,0.0037496101869822977,,
18,b,fine,12,F12,0.00442873127758503,0.002439822664374009,0.003403591564098177,,
18,b,fine,13,F13,0.00409880792722106,0.0022204367947038493,0.0031429415495956175,,
