site,layer,unit,band_index,band,metric,log_discriminability,basis_stability_pass,audit_scope
mlp,24,21,4,F4,coarse,0.4929357458432462,False,global_design_selected_unit
mlp,24,21,4,F4,fine,-0.8740934799406177,False,global_design_selected_unit
mlp,24,21,4,F4,fine_relative,-1.3670292257838639,False,global_design_selected_unit
mlp,24,21,5,F5,coarse,0.2901187475126321,False,global_design_selected_unit
mlp,24,21,5,F5,fine,-0.6917951297200617,False,global_design_selected_unit
mlp,24,21,5,F5,fine_relative,-0.981913877232694,False,global_design_selected_unit
mlp,24,21,6,F6,coarse,-0.15726210913771513,False,global_design_selected_unit
mlp,24,21,6,F6,fine,-0.5711319064035613,False,global_design_selected_unit
mlp,24,21,6,F6,fine_relative,-0.41386979726584616,False,global_design_selected_unit
mlp,24,21,7,F7,coarse,-0.08142367976384247,False,global_design_selected_unit
mlp,24,21,7,F7,fine,-0.6557898457892214,False,global_design_selected_unit
mlp,24,21,7,F7,fine_relative,-0.5743661660253789,False,global_design_selected_unit
mlp,24,21,8,F8,coarse,-0.18726399866536306,True,global_design_selected_unit
mlp,24,21,8,F8,fine,-0.6108945408099522,True,global_design_selected_unit
mlp,24,21,8,F8,fine_relative,-0.4236305421445891,True,global_design_selected_unit
mlp,25,21,1,F1,coarse,-0.19890709847870106,True,global_design_selected_unit
mlp,25,21,1,F1,fine,0.567976704840891,True,global_design_selected_unit
mlp,25,21,1,F1,fine_relative,0.766883803319592,True,global_design_selected_unit
mlp,25,21,2,F2,coarse,-0.6013775393107808,True,global_design_selected_unit
mlp,25,21,2,F2,fine,0.06740570952773017,True,global_design_selected_unit
mlp,25,21,2,F2,fine_relative,0.6687832488385109,True,global_design_selected_unit
mlp,25,21,3,F3,coarse,-0.6267947499741539,True,global_design_selected_unit
mlp,25,21,3,F3,fine,-0.15073098823043823,True,global_design_selected_unit
mlp,25,21,3,F3,fine_relative,0.4760637617437157,True,global_design_selected_unit
mlp,25,21,4,F4,coarse,-0.1922482852415529,False,global_design_selected_unit
mlp,25,21,4,F4,fine,-0.35919158829605774,False,global_design_selected_unit
mlp,25,21,4,F4,fine_relative,-0.16694330305450478,False,global_design_selected_unit
mlp,25,21,5,F5,coarse,0.028661057235107153,False,global_design_selected_unit
mlp,25,21,5,F5,fine,-0.390983831745231,False,global_design_selected_unit
mlp,25,21,5,F5,fine_relative,-0.41964488898033814,False,global_design_selected_unit
mlp,25,21,6,F6,coarse,-0.32112763441079095,False,global_design_selected_unit
mlp,25,21,6,F6,fine,-0.36505705335201655,False,global_design_selected_unit
mlp,25,21,6,F6,fine_relative,-0.0439294189412256,False,global_design_selected_unit
mlp,25,21,7,F7,coarse,-0.4221549451471703,False,global_design_selected_unit
mlp,25,21,7,F7,fine,-0.4519846445534607,False,global_design_selected_unit
mlp,25,21,7,F7,fine_relative,-0.02982969940629043,False,global_design_selected_unit
mlp,25,21,8,F8,coarse,-0.2485773475098396,True,global_design_selected_unit
mlp,25,21,8,F8,fine,-0.26494997867170783,True,global_design_selected_unit
mlp,25,21,8,F8,fine_relative,-0.016372631161868233,True,global_design_selected_unit
mlp,26,21,1,F1,coarse,-0.23724278133740975,True,global_design_selected_unit
mlp,26,21,1,F1,fine,0.5715994151188333,True,global_design_selected_unit
mlp,26,21,1,F1,fine_relative,0.808842196456243,True,global_design_selected_unit
mlp,26,21,2,F2,coarse,-0.4327854113382224,True,global_design_selected_unit
mlp,26,21,2,F2,fine,0.04637568006860494,True,global_design_selected_unit
mlp,26,21,2,F2,fine_relative,0.4791610914068274,True,global_design_selected_unit
mlp,26,21,3,F3,coarse,-0.2538322754291043,True,global_design_selected_unit
mlp,26,21,3,F3,fine,-0.12937224919704307,True,global_design_selected_unit
mlp,26,21,3,F3,fine_relative,0.12446002623206133,True,global_design_selected_unit
mlp,26,21,4,F4,coarse,-0.3433736851141414,False,global_design_selected_unit
mlp,26,21,4,F4,fine,-0.3927482065769342,False,global_design_selected_unit
mlp,26,21,4,F4,fine_relative,-0.04937452146279272,False,global_design_selected_unit
mlp,26,21,5,F5,coarse,-0.2453156886030358,False,global_design_selected_unit
mlp,26,21,5,F5,fine,-0.37410003575709555,False,global_design_selected_unit
mlp,26,21,5,F5,fine_relative,-0.12878434715405973,False,global_design_selected_unit
mlp,26,21,6,F6,coarse,-0.12221600037840363,False,global_design_selected_unit
mlp,26,21,6,F6,fine,-0.4125010347763943,False,global_design_selected_unit
mlp,26,21,6,F6,fine_relative,-0.29028503439799075,False,global_design_selected_unit
mlp,26,21,7,F7,coarse,0.04330879100644792,False,global_design_selected_unit
mlp,26,21,7,F7,fine,-0.35685950653784304,False,global_design_selected_unit
mlp,26,21,7,F7,fine_relative,-0.40016829754429095,False,global_design_selected_unit
mlp,26,21,8,F8,coarse,-0.30350308219957833,True,global_design_selected_unit
mlp,26,21,8,F8,fine,-0.16273282143866383,True,global_design_selected_unit
mlp,26,21,8,F8,fine_relative,0.14077026076091448,True,global_design_selected_unit
mlp,27,21,1,F1,coarse,-0.327641533125482,True,global_design_selected_unit
mlp,27,21,1,F1,fine,0.5731454327020392,True,global_design_selected_unit
mlp,27,21,1,F1,fine_relative,0.9007869658275212,True,global_design_selected_unit
mlp,27,21,2,F2,coarse,-0.5040365944365258,True,global_design_selected_unit
mlp,27,21,2,F2,fine,0.1482772712954354,True,global_design_selected_unit
mlp,27,21,2,F2,fine_relative,0.6523138657319612,True,global_design_selected_unit
mlp,27,21,3,F3,coarse,-0.4786062910342843,True,global_design_selected_unit
mlp,27,21,3,F3,fine,-0.21270553201413034,True,global_design_selected_unit
mlp,27,21,3,F3,fine_relative,0.265900759020154,True,global_design_selected_unit
mlp,27,21,4,F4,coarse,-0.7355770003655078,False,global_design_selected_unit
mlp,27,21,4,F4,fine,-0.23317882075922522,False,global_design_selected_unit
mlp,27,21,4,F4,fine_relative,0.5023981796062825,False,global_design_selected_unit
mlp,27,21,5,F5,coarse,-0.05356350568371064,False,global_design_selected_unit
mlp,27,21,5,F5,fine,-0.31584546244170275,False,global_design_selected_unit
mlp,27,21,5,F5,fine_relative,-0.26228195675799215,False,global_design_selected_unit
mlp,27,21,6,F6,coarse,-0.5131033858901106,False,global_design_selected_unit
mlp,27,21,6,F6,fine,-0.18654756668966327,False,global_design_selected_unit
mlp,27,21,6,F6,fine_relative,0.3265558192004473,False,global_design_selected_unit
mlp,27,21,7,F7,coarse,-0.022616505073964108,False,global_design_selected_unit
mlp,27,21,7,F7,fine,-0.3251681105069938,False,global_design_selected_unit
mlp,27,21,7,F7,fine_relative,-0.3025516054330298,False,global_design_selected_unit
mlp,27,21,8,F8,coarse,-0.5294883145703128,True,global_design_selected_unit
mlp,27,21,8,F8,fine,-0.18504595910222013,True,global_design_selected_unit
mlp,27,21,8,F8,fine_relative,0.34444235546809254,True,global_design_selected_unit
mlp,28,21,1,F1,coarse,-0.426088586224111,True,global_design_selected_unit
mlp,28,21,1,F1,fine,0.6357299527064127,True,global_design_selected_unit
mlp,28,21,1,F1,fine_relative,1.0618185389305237,True,global_design_selected_unit
mlp,28,21,2,F2,coarse,-0.6046433278176179,True,global_design_selected_unit
mlp,28,21,2,F2,fine,0.3094085516904112,True,global_design_selected_unit
mlp,28,21,2,F2,fine_relative,0.9140518795080291,True,global_design_selected_unit
mlp,28,21,3,F3,coarse,-0.7265563413760033,True,global_design_selected_unit
mlp,28,21,3,F3,fine,0.1371912122366529,True,global_design_selected_unit
mlp,28,21,3,F3,fine_relative,0.8637475536126562,True,global_design_selected_unit
mlp,28,21,4,F4,coarse,-0.6154699785104198,False,global_design_selected_unit
mlp,28,21,4,F4,fine,-0.26866900136428484,False,global_design_selected_unit
mlp,28,21,4,F4,fine_relative,0.346800977146135,False,global_design_selected_unit
mlp,28,21,5,F5,coarse,-0.5108183490172203,False,global_design_selected_unit
mlp,28,21,5,F5,fine,-0.0900138028756252,False,global_design_selected_unit
mlp,28,21,5,F5,fine_relative,0.4208045461415951,False,global_design_selected_unit
mlp,28,21,6,F6,coarse,-0.4822487221966133,False,global_design_selected_unit
mlp,28,21,6,F6,fine,-0.1426604691148624,False,global_design_selected_unit
mlp,28,21,6,F6,fine_relative,0.33958825308175083,False,global_design_selected_unit
mlp,28,21,7,F7,coarse,-0.36797855312116257,False,global_design_selected_unit
mlp,28,21,7,F7,fine,-0.18996528480781544,False,global_design_selected_unit
mlp,28,21,7,F7,fine_relative,0.17801326831334705,False,global_design_selected_unit
mlp,28,21,8,F8,coarse,-0.6629643423731487,True,global_design_selected_unit
mlp,28,21,8,F8,fine,0.0020527138068091163,True,global_design_selected_unit
mlp,28,21,8,F8,fine_relative,0.6650170561799579,True,global_design_selected_unit
mlp,29,21,1,F1,coarse,-0.4155150340488564,True,global_design_selected_unit
mlp,29,21,1,F1,fine,0.6188348160937822,True,global_design_selected_unit
mlp,29,21,1,F1,fine_relative,1.0343498501426387,True,global_design_selected_unit
mlp,29,21,2,F2,coarse,-0.5111767740199138,True,global_design_selected_unit
mlp,29,21,2,F2,fine,0.08227979867273345,True,global_design_selected_unit
mlp,29,21,2,F2,fine_relative,0.5934565726926473,True,global_design_selected_unit
mlp,29,21,3,F3,coarse,-0.7366407131038419,True,global_design_selected_unit
mlp,29,21,3,F3,fine,0.17756165042332275,True,global_design_selected_unit
mlp,29,21,3,F3,fine_relative,0.9142023635271647,True,global_design_selected_unit
mlp,29,21,4,F4,coarse,-0.524157656134959,False,global_design_selected_unit
mlp,29,21,4,F4,fine,-0.10366984006832562,False,global_design_selected_unit
mlp,29,21,4,F4,fine_relative,0.42048781606663344,False,global_design_selected_unit
mlp,29,21,5,F5,coarse,-0.8244486588154608,False,global_design_selected_unit
mlp,29,21,5,F5,fine,-0.06025172451650118,False,global_design_selected_unit
mlp,29,21,5,F5,fine_relative,0.7641969342989596,False,global_design_selected_unit
mlp,29,21,6,F6,coarse,-0.47581034997258104,False,global_design_selected_unit
mlp,29,21,6,F6,fine,-0.05804296555307251,False,global_design_selected_unit
mlp,29,21,6,F6,fine_relative,0.4177673844195085,False,global_design_selected_unit
mlp,29,21,7,F7,coarse,-0.5657219031045267,False,global_design_selected_unit
mlp,29,21,7,F7,fine,-0.02267074467683852,False,global_design_selected_unit
mlp,29,21,7,F7,fine_relative,0.5430511584276881,False,global_design_selected_unit
mlp,29,21,8,F8,coarse,-0.5992976440145852,True,global_design_selected_unit
mlp,29,21,8,F8,fine,0.053396218719487284,True,global_design_selected_unit
mlp,29,21,8,F8,fine_relative,0.6526938627340725,True,global_design_selected_unit
mlp,30,21,1,F1,coarse,-0.5928309486576718,True,global_design_selected_unit
mlp,30,21,1,F1,fine,0.6518238650572628,True,global_design_selected_unit
mlp,30,21,1,F1,fine_relative,1.2446548137149345,True,global_design_selected_unit
mlp,30,21,2,F2,coarse,-0.7451131375872532,True,global_design_selected_unit
mlp,30,21,2,F2,fine,0.14833860474169153,True,global_design_selected_unit
mlp,30,21,2,F2,fine_relative,0.8934517423289446,True,global_design_selected_unit
mlp,30,21,3,F3,coarse,-0.5818767008804174,False,global_design_selected_unit
mlp,30,21,3,F3,fine,-0.08286395714016145,False,global_design_selected_unit
mlp,30,21,3,F3,fine_relative,0.499012743740256,False,global_design_selected_unit
mlp,30,21,4,F4,coarse,-0.7595487145442771,False,global_design_selected_unit
mlp,30,21,4,F4,fine,-0.03020310238712204,False,global_design_selected_unit
mlp,30,21,4,F4,fine_relative,0.729345612157155,False,global_design_selected_unit
mlp,30,21,5,F5,coarse,-0.6687942137630459,False,global_design_selected_unit
mlp,30,21,5,F5,fine,0.12797883382491085,False,global_design_selected_unit
mlp,30,21,5,F5,fine_relative,0.7967730475879569,False,global_design_selected_unit
mlp,30,21,6,F6,coarse,-0.8879984508332265,False,global_design_selected_unit
mlp,30,21,6,F6,fine,-0.23076330388208607,False,global_design_selected_unit
mlp,30,21,6,F6,fine_relative,0.6572351469511404,False,global_design_selected_unit
mlp,30,21,7,F7,coarse,-0.6147056783309551,False,global_design_selected_unit
mlp,30,21,7,F7,fine,0.05487813151053425,False,global_design_selected_unit
mlp,30,21,7,F7,fine_relative,0.6695838098414894,False,global_design_selected_unit
mlp,30,21,8,F8,coarse,-0.8591537565528665,True,global_design_selected_unit
mlp,30,21,8,F8,fine,0.03404846263985541,True,global_design_selected_unit
mlp,30,21,8,F8,fine_relative,0.8932022191927219,True,global_design_selected_unit
mlp,31,21,1,F1,coarse,-0.6942040511841766,True,global_design_selected_unit
mlp,31,21,1,F1,fine,0.8022616867936182,True,global_design_selected_unit
mlp,31,21,1,F1,fine_relative,1.4964657379777948,True,global_design_selected_unit
mlp,31,21,2,F2,coarse,-0.661279104980909,True,global_design_selected_unit
mlp,31,21,2,F2,fine,0.2020541925987302,True,global_design_selected_unit
mlp,31,21,2,F2,fine_relative,0.8633332975796393,True,global_design_selected_unit
mlp,31,21,3,F3,coarse,-0.40156373459108563,False,global_design_selected_unit
mlp,31,21,3,F3,fine,0.10524398652380053,False,global_design_selected_unit
mlp,31,21,3,F3,fine_relative,0.5068077211148861,False,global_design_selected_unit
mlp,31,21,4,F4,coarse,-0.8646017429182685,False,global_design_selected_unit
mlp,31,21,4,F4,fine,0.10149990408830012,False,global_design_selected_unit
mlp,31,21,4,F4,fine_relative,0.9661016470065688,False,global_design_selected_unit
mlp,31,21,5,F5,coarse,-1.0180864571748602,False,global_design_selected_unit
mlp,31,21,5,F5,fine,0.17574027792199945,False,global_design_selected_unit
mlp,31,21,5,F5,fine_relative,1.1938267350968597,False,global_design_selected_unit
mlp,31,21,6,F6,coarse,-0.8649572923022909,False,global_design_selected_unit
mlp,31,21,6,F6,fine,0.2003925462629806,False,global_design_selected_unit
mlp,31,21,6,F6,fine_relative,1.0653498385652715,False,global_design_selected_unit
mlp,31,21,7,F7,coarse,-0.8999308386767433,False,global_design_selected_unit
mlp,31,21,7,F7,fine,0.24952400800442057,False,global_design_selected_unit
mlp,31,21,7,F7,fine_relative,1.1494548466811638,False,global_design_selected_unit
mlp,31,21,8,F8,coarse,-0.8657559434523218,True,global_design_selected_unit
mlp,31,21,8,F8,fine,0.32961062338861374,True,global_design_selected_unit
mlp,31,21,8,F8,fine_relative,1.1953665668409355,True,global_design_selected_unit
mlp,32,21,1,F1,coarse,-0.8069021265767261,True,global_design_selected_unit
mlp,32,21,1,F1,fine,0.8860293251355571,True,global_design_selected_unit
mlp,32,21,1,F1,fine_relative,1.6929314517122833,True,global_design_selected_unit
mlp,32,21,2,F2,coarse,-0.67135831277227,True,global_design_selected_unit
mlp,32,21,2,F2,fine,0.2632658876937447,True,global_design_selected_unit
mlp,32,21,2,F2,fine_relative,0.9346242004660148,True,global_design_selected_unit
mlp,32,21,3,F3,coarse,-0.6461921428454763,False,global_design_selected_unit
mlp,32,21,3,F3,fine,0.2797627519486478,False,global_design_selected_unit
mlp,32,21,3,F3,fine_relative,0.9259548947941241,False,global_design_selected_unit
mlp,32,21,4,F4,coarse,-0.9116301933171709,False,global_design_selected_unit
mlp,32,21,4,F4,fine,0.38923611097073896,False,global_design_selected_unit
mlp,32,21,4,F4,fine_relative,1.3008663042879098,False,global_design_selected_unit
mlp,32,21,5,F5,coarse,-1.1692006758994888,False,global_design_selected_unit
mlp,32,21,5,F5,fine,0.06432046879982875,False,global_design_selected_unit
mlp,32,21,5,F5,fine_relative,1.2335211446993177,False,global_design_selected_unit
mlp,32,21,6,F6,coarse,-0.9452927993652468,False,global_design_selected_unit
mlp,32,21,6,F6,fine,0.3758570220307119,False,global_design_selected_unit
mlp,32,21,6,F6,fine_relative,1.3211498213959587,False,global_design_selected_unit
mlp,32,21,7,F7,coarse,-1.0461775368783877,False,global_design_selected_unit
mlp,32,21,7,F7,fine,0.2972681726533082,False,global_design_selected_unit
mlp,32,21,7,F7,fine_relative,1.3434457095316956,False,global_design_selected_unit
mlp,32,21,8,F8,coarse,-1.1994095342104245,True,global_design_selected_unit
mlp,32,21,8,F8,fine,0.48424316468810863,True,global_design_selected_unit
mlp,32,21,8,F8,fine_relative,1.6836526988985332,True,global_design_selected_unit
mlp,33,21,1,F1,coarse,-0.8296375452941012,True,global_design_selected_unit
mlp,33,21,1,F1,fine,0.9600234047030266,True,global_design_selected_unit
mlp,33,21,1,F1,fine_relative,1.7896609499971279,True,global_design_selected_unit
mlp,33,21,2,F2,coarse,-0.6718614523011573,True,global_design_selected_unit
mlp,33,21,2,F2,fine,0.29946666018592194,True,global_design_selected_unit
mlp,33,21,2,F2,fine_relative,0.9713281124870793,True,global_design_selected_unit
mlp,33,21,3,F3,coarse,-0.9969190818499363,False,global_design_selected_unit
mlp,33,21,3,F3,fine,0.44655251497719173,False,global_design_selected_unit
mlp,33,21,3,F3,fine_relative,1.443471596827128,False,global_design_selected_unit
mlp,33,21,4,F4,coarse,-0.4164464679257783,False,global_design_selected_unit
mlp,33,21,4,F4,fine,0.29404950254230366,False,global_design_selected_unit
mlp,33,21,4,F4,fine_relative,0.710495970468082,False,global_design_selected_unit
mlp,33,21,5,F5,coarse,-1.0987210251767798,False,global_design_selected_unit
mlp,33,21,5,F5,fine,0.34334086067716363,False,global_design_selected_unit
mlp,33,21,5,F5,fine_relative,1.4420618858539436,False,global_design_selected_unit
mlp,33,21,6,F6,coarse,-0.6525907616365347,False,global_design_selected_unit
mlp,33,21,6,F6,fine,0.24442428005095831,False,global_design_selected_unit
mlp,33,21,6,F6,fine_relative,0.8970150416874931,False,global_design_selected_unit
mlp,33,21,7,F7,coarse,-1.1060879735284583,False,global_design_selected_unit
mlp,33,21,7,F7,fine,0.36646172395014714,False,global_design_selected_unit
mlp,33,21,7,F7,fine_relative,1.4725496974786054,False,global_design_selected_unit
mlp,33,21,8,F8,coarse,-1.1507803465842696,True,global_design_selected_unit
mlp,33,21,8,F8,fine,0.18893687963045658,True,global_design_selected_unit
mlp,33,21,8,F8,fine_relative,1.3397172262147263,True,global_design_selected_unit
mlp,34,21,1,F1,coarse,-0.7963077629221889,True,global_design_selected_unit
mlp,34,21,1,F1,fine,0.9115581059238129,True,global_design_selected_unit
mlp,34,21,1,F1,fine_relative,1.7078658688460018,True,global_design_selected_unit
mlp,34,21,2,F2,coarse,-0.7266913497236753,True,global_design_selected_unit
mlp,34,21,2,F2,fine,0.41038757691538075,True,global_design_selected_unit
mlp,34,21,2,F2,fine_relative,1.1370789266390562,True,global_design_selected_unit
mlp,34,21,3,F3,coarse,-0.7345652147944066,False,global_design_selected_unit
mlp,34,21,3,F3,fine,0.4418787560515968,False,global_design_selected_unit
mlp,34,21,3,F3,fine_relative,1.1764439708460033,False,global_design_selected_unit
mlp,34,21,4,F4,coarse,-0.8221160581329388,False,global_design_selected_unit
mlp,34,21,4,F4,fine,0.2216590782534325,False,global_design_selected_unit
mlp,34,21,4,F4,fine_relative,1.0437751363863712,False,global_design_selected_unit
mlp,34,21,5,F5,coarse,-0.9415992008165897,False,global_design_selected_unit
mlp,34,21,5,F5,fine,0.2857625541875219,False,global_design_selected_unit
mlp,34,21,5,F5,fine_relative,1.2273617550041116,False,global_design_selected_unit
mlp,34,21,6,F6,coarse,-1.018405862523233,False,global_design_selected_unit
mlp,34,21,6,F6,fine,0.45718607973718,False,global_design_selected_unit
mlp,34,21,6,F6,fine_relative,1.4755919422604131,False,global_design_selected_unit
mlp,34,21,7,F7,coarse,-0.8354309510308228,False,global_design_selected_unit
mlp,34,21,7,F7,fine,0.2909457511173452,False,global_design_selected_unit
mlp,34,21,7,F7,fine_relative,1.126376702148168,False,global_design_selected_unit
mlp,34,21,8,F8,coarse,-1.2171005144241118,True,global_design_selected_unit
mlp,34,21,8,F8,fine,0.02392835241877189,True,global_design_selected_unit
mlp,34,21,8,F8,fine_relative,1.2410288668428837,True,global_design_selected_unit
mlp,35,21,1,F1,coarse,-0.6063672541797219,True,global_design_selected_unit
mlp,35,21,1,F1,fine,0.9068747985385263,True,global_design_selected_unit
mlp,35,21,1,F1,fine_relative,1.5132420527182482,True,global_design_selected_unit
mlp,35,21,2,F2,coarse,-0.8561268603546613,True,global_design_selected_unit
mlp,35,21,2,F2,fine,0.3661175079821709,True,global_design_selected_unit
mlp,35,21,2,F2,fine_relative,1.2222443683368323,True,global_design_selected_unit
mlp,35,21,3,F3,coarse,-0.6895482959609313,False,global_design_selected_unit
mlp,35,21,3,F3,fine,0.27623886979475765,False,global_design_selected_unit
mlp,35,21,3,F3,fine_relative,0.9657871657556889,False,global_design_selected_unit
mlp,35,21,4,F4,coarse,-0.8952980180977732,False,global_design_selected_unit
mlp,35,21,4,F4,fine,0.21540769295912104,False,global_design_selected_unit
mlp,35,21,4,F4,fine_relative,1.1107057110568943,False,global_design_selected_unit
mlp,35,21,5,F5,coarse,-0.9216058998927872,False,global_design_selected_unit
mlp,35,21,5,F5,fine,0.3382667644790329,False,global_design_selected_unit
mlp,35,21,5,F5,fine_relative,1.25987266437182,False,global_design_selected_unit
mlp,35,21,6,F6,coarse,-0.8122053692781864,False,global_design_selected_unit
mlp,35,21,6,F6,fine,0.3782861128311722,False,global_design_selected_unit
mlp,35,21,6,F6,fine_relative,1.1904914821093586,False,global_design_selected_unit
mlp,35,21,7,F7,coarse,-0.9876499712120445,False,global_design_selected_unit
mlp,35,21,7,F7,fine,0.19108104485602498,False,global_design_selected_unit
mlp,35,21,7,F7,fine_relative,1.1787310160680693,False,global_design_selected_unit
mlp,35,21,8,F8,coarse,-1.2002727109958704,True,global_design_selected_unit
mlp,35,21,8,F8,fine,0.22612658926958223,True,global_design_selected_unit
mlp,35,21,8,F8,fine_relative,1.4263993002654527,True,global_design_selected_unit
mlp,36,21,1,F1,coarse,-0.5608244036858173,True,global_design_selected_unit
mlp,36,21,1,F1,fine,0.8769630923489231,True,global_design_selected_unit
mlp,36,21,1,F1,fine_relative,1.4377874960347405,True,global_design_selected_unit
mlp,36,21,2,F2,coarse,-0.9539765371661534,True,global_design_selected_unit
mlp,36,21,2,F2,fine,0.3638392451835899,True,global_design_selected_unit
mlp,36,21,2,F2,fine_relative,1.3178157823497432,True,global_design_selected_unit
mlp,36,21,3,F3,coarse,-1.0888375689255732,False,global_design_selected_unit
mlp,36,21,3,F3,fine,0.3623368473113215,False,global_design_selected_unit
mlp,36,21,3,F3,fine_relative,1.4511744162368947,False,global_design_selected_unit
mlp,36,21,4,F4,coarse,-0.7912910656269482,False,global_design_selected_unit
mlp,36,21,4,F4,fine,0.2139288920649164,False,global_design_selected_unit
mlp,36,21,4,F4,fine_relative,1.0052199576918646,False,global_design_selected_unit
mlp,36,21,5,F5,coarse,-0.8125320872633752,False,global_design_selected_unit
mlp,36,21,5,F5,fine,0.2685184762060746,False,global_design_selected_unit
mlp,36,21,5,F5,fine_relative,1.0810505634694498,False,global_design_selected_unit
mlp,36,21,6,F6,coarse,-0.9974623908959134,False,global_design_selected_unit
mlp,36,21,6,F6,fine,0.4907210129765375,False,global_design_selected_unit
mlp,36,21,6,F6,fine_relative,1.4881834038724508,False,global_design_selected_unit
mlp,36,21,7,F7,coarse,-0.9720617591203079,False,global_design_selected_unit
mlp,36,21,7,F7,fine,0.22074206988022974,False,global_design_selected_unit
mlp,36,21,7,F7,fine_relative,1.1928038290005376,False,global_design_selected_unit
mlp,36,21,8,F8,coarse,-1.0111187754935407,True,global_design_selected_unit
mlp,36,21,8,F8,fine,0.1813846546896699,True,global_design_selected_unit
mlp,36,21,8,F8,fine_relative,1.1925034301832107,True,global_design_selected_unit
mlp,2,31,1,F1,coarse,0.7522494723132662,True,metric_specific_design_selected_cell
mlp,2,31,2,F2,coarse,-0.4701731105660525,True,metric_specific_design_selected_cell
mlp,2,31,3,F3,coarse,-0.17293395029316477,True,metric_specific_design_selected_cell
mlp,2,31,4,F4,coarse,-0.20337638849625356,True,metric_specific_design_selected_cell
mlp,2,31,5,F5,coarse,-0.48325217683378874,True,metric_specific_design_selected_cell
mlp,2,31,6,F6,coarse,-0.5633978713332264,True,metric_specific_design_selected_cell
mlp,2,31,7,F7,coarse,-0.6061525241500934,True,metric_specific_design_selected_cell
mlp,2,31,8,F8,coarse,-0.218447288716531,True,metric_specific_design_selected_cell
mlp,1,21,1,F1,fine,0.4928621971473261,True,metric_specific_design_selected_cell
mlp,1,21,2,F2,fine,-0.3169746829803725,True,metric_specific_design_selected_cell
mlp,1,21,3,F3,fine,-0.51969832988877,True,metric_specific_design_selected_cell
mlp,1,21,4,F4,fine,-0.6364852171929968,True,metric_specific_design_selected_cell
mlp,1,21,5,F5,fine,-0.7797736780269857,True,metric_specific_design_selected_cell
mlp,1,21,6,F6,fine,-0.6821995690439131,True,metric_specific_design_selected_cell
mlp,1,21,7,F7,fine,-0.846565777237396,True,metric_specific_design_selected_cell
mlp,1,21,8,F8,fine,-0.8373346453958354,True,metric_specific_design_selected_cell
mlp,4,18,1,F1,fine_relative,0.678653179349287,True,metric_specific_design_selected_cell
mlp,4,18,2,F2,fine_relative,-1.5195215180613917,True,metric_specific_design_selected_cell
mlp,4,18,3,F3,fine_relative,-0.6682488499048335,True,metric_specific_design_selected_cell
mlp,4,18,4,F4,fine_relative,-0.7924708244944162,True,metric_specific_design_selected_cell
mlp,4,18,5,F5,fine_relative,-0.6662174270410143,True,metric_specific_design_selected_cell
mlp,4,18,6,F6,fine_relative,-1.4388150073189745,True,metric_specific_design_selected_cell
mlp,4,18,7,F7,fine_relative,-1.2307401546478218,True,metric_specific_design_selected_cell
mlp,4,18,8,F8,fine_relative,-0.55010017386765,True,metric_specific_design_selected_cell
