layer,metric,role,band_index,band,estimate,ci_low,ci_high,bootstrap_sign_p
24,j,fine_vs_coarse_log_ratio,7,F7,0.3611627248515693,-0.44346662567731143,0.25824375305158886,0.0009995002498750624
24,j,fine_vs_coarse_log_ratio,8,F8,0.40710689459444965,-0.40981837125238074,0.3148400000432346,0.0009995002498750624
24,j,fine_vs_coarse_log_ratio,9,F9,0.4589489966877116,-0.33282819600406066,0.3547032846907745,0.0009995002498750624
24,j,fine_vs_coarse_log_ratio,10,F10,0.48429525032571097,-0.2941491603007198,0.40359271516707484,0.0009995002498750624
24,j,fine_vs_coarse_log_ratio,11,F11,0.47392340240332886,-0.29610794777932004,0.4000790984858006,0.0009995002498750624
24,j,fine_vs_coarse_log_ratio,12,F12,0.454518786955333,-0.34641854148508733,0.3828237183820449,0.0009995002498750624
24,j,fine_vs_coarse_log_ratio,13,F13,0.5003510591368507,-0.26313239560056156,0.41303373379352604,0.0009995002498750624
24,j,fine_vs_coarse_log_ratio,14,F14,0.4287993769404094,-0.3819877551991139,0.35047714199548186,0.0009995002498750624
24,j,fine_vs_coarse_log_ratio,15,F15,0.3946223759995398,-0.3933371711406687,0.30023234498864143,0.0009995002498750624
24,j,fine_vs_coarse_log_ratio,16,F16,0.5027653072741158,-0.24850725314424804,0.4054815677167891,0.0009995002498750624
24,e,coarse,1,F1,4.183782189958816,3.8585183374469856,4.425506245485782,
24,e,coarse,2,F2,4.0841946701280385,3.7042047811798016,4.609259747852124,
24,e,coarse,3,F3,3.083669054372386,2.8902752500744886,3.4901625183113403,
24,e,coarse,4,F4,1.8937714532955146,1.7586407356574574,2.1153308841407634,
24,e,coarse,5,F5,0.9817251574443536,0.8603368743997102,1.1585915195993688,
24,e,coarse,6,F6,0.5906132317356537,0.4736269938646007,0.6865371562323558,
24,e,coarse,7,F7,0.39949537682483216,0.34409356833811466,0.45662288407995394,
24,e,coarse,8,F8,0.2777746462509815,0.24080803644185286,0.30202890102016733,
24,e,coarse,9,F9,0.1846084322869093,0.15555889327444822,0.1985737694575483,
24,e,coarse,10,F10,0.12442080108328125,0.10509052820109777,0.1347164732474852,
24,e,coarse,11,F11,0.08774396863932823,0.07196087524381196,0.10024160977299054,
24,e,coarse,12,F12,0.05444381179590725,0.04467817347031786,0.062084996719568436,
24,e,coarse,13,F13,0.030935091261638063,0.026386141614350492,0.032969755759916286,
24,e,coarse,14,F14,0.016242093979856737,0.0136052607786443,0.018270842593832482,
24,e,coarse,15,F15,0.005817414877890486,0.004947072673141799,0.006442263394107454,
24,e,coarse,16,F16,0.0007630718656605051,0.0006327963984469999,0.0008279519554063277,
24,e,fine,1,F1,4.379095578855455,4.067832148044485,4.571980069469814,
24,e,fine,2,F2,4.155531928647604,4.151073616327756,4.543455629027637,
24,e,fine,3,F3,2.933308645271863,2.8883716190452384,3.183897489195884,
24,e,fine,4,F4,1.6934253418403196,1.609172357403809,1.7815008018757972,
24,e,fine,5,F5,0.9145148584773118,0.840431879705003,0.9046339412795715,
24,e,fine,6,F6,0.6270289444781739,0.5540660461815916,0.612331590282005,
24,e,fine,7,F7,0.40956954740611307,0.3582745041858382,0.39628867387604244,
24,e,fine,8,F8,0.30181713877711586,0.2596951162091552,0.2888056035296249,
24,e,fine,9,F9,0.21488847655494994,0.1798690366581983,0.20363992683976137,
24,e,fine,10,F10,0.14556098909469853,0.12504075376359738,0.14069665614039473,
24,e,fine,11,F11,0.10106089635204656,0.08710630439682993,0.09841227565138111,
24,e,fine,12,F12,0.061977153148166375,0.05269666564836288,0.060000918948249625,
24,e,fine,13,F13,0.037070545485966624,0.031505948451698365,0.035523242995696536,
24,e,fine,14,F14,0.018017649771261864,0.01544291624699483,0.017350745069119575,
24,e,fine,15,F15,0.006214602781272546,0.005314741065258902,0.006059495567741474,
24,e,fine,16,F16,0.000917613662434126,0.0007678018016004307,0.0008927390717513364,
24,e,fine_vs_coarse_log_ratio,1,F1,0.04562654666247786,-0.038945194947828124,0.1296990431860795,0.26686656671664166
24,e,fine_vs_coarse_log_ratio,2,F2,0.01731587574735796,-0.059516736121542915,0.16507191979196273,0.6976511744127936
24,e,fine_vs_coarse_log_ratio,3,F3,-0.04998912303206643,-0.16415906397399987,0.07343494651417354,0.271864067966017
24,e,fine_vs_coarse_log_ratio,4,F4,-0.11181701150563397,-0.21073157455173827,-0.04901599176164578,0.0239880059970015
24,e,fine_vs_coarse_log_ratio,5,F5,-0.0709176734272927,-0.2835440077918501,0.013577449989440021,0.8545727136431784
24,e,fine_vs_coarse_log_ratio,6,F6,0.059831330063640824,-0.15858671284826176,0.20364663991557008,0.223888055972014
24,e,fine_vs_coarse_log_ratio,7,F7,0.02490453107242249,-0.19615378022351812,0.1060271797328795,0.22688655672163918
24,e,fine_vs_coarse_log_ratio,8,F8,0.08301117328717883,-0.09944386879590816,0.1410670719472804,0.01899050474762619
24,e,fine_vs_coarse_log_ratio,9,F9,0.1518821801317697,-0.04135883328321477,0.21261335800506892,0.0009995002498750624
24,e,fine_vs_coarse_log_ratio,10,F10,0.1569257902132506,-0.024707053642885446,0.24477674974818503,0.0009995002498750624
24,e,fine_vs_coarse_log_ratio,11,F11,0.1413001427993806,-0.07811995061530497,0.2592186130555183,0.020989505247376312
24,e,fine_vs_coarse_log_ratio,12,F12,0.129596625897177,-0.12232367195150062,0.2568974311121441,0.04697651174412794
24,e,fine_vs_coarse_log_ratio,13,F13,0.18093155299098035,-0.009911354307362896,0.2669449862858929,0.0009995002498750624
24,e,fine_vs_coarse_log_ratio,14,F14,0.10374555425804811,-0.1183377534708113,0.19791958847566182,0.04597701149425287
24,e,fine_vs_coarse_log_ratio,15,F15,0.06604582600148574,-0.1411644527046004,0.15540244312270893,0.09395302348825588
24,e,fine_vs_coarse_log_ratio,16,F16,0.18442423988510562,-0.025603428681586382,0.28827775132895717,0.0009995002498750624
24,q_enrichment,coarse,1,F1,0.3540320723686487,0.3230582183461248,0.391453659429615,
24,q_enrichment,coarse,2,F2,0.9320153117165443,0.8000219345961911,1.1790620600517077,
24,q_enrichment,coarse,3,F3,1.2371666106947694,1.0972632789585164,1.5411175037701434,
24,q_enrichment,coarse,4,F4,1.2241898734244736,1.1911299411115635,1.3833641188123769,
24,q_enrichment,coarse,5,F5,0.9922388840967171,0.939600410840094,1.1390507265424084,
24,q_enrichment,coarse,6,F6,0.9109697673579054,0.8137354674096821,1.015693956190661,
24,q_enrichment,coarse,7,F7,0.909725646255131,0.8528770134506364,1.0017743142080018,
24,q_enrichment,coarse,8,F8,0.9337111835968962,0.8700267047149248,0.9988896198198755,
24,q_enrichment,coarse,9,F9,0.9130705980005452,0.8333189186785537,0.9409591113410359,
24,q_enrichment,coarse,10,F10,0.9413052238430529,0.8653973561715693,0.9839841679949213,
24,q_enrichment,coarse,11,F11,1.0481774651926368,0.942380802159704,1.1358471920718558,
24,q_enrichment,coarse,12,F12,1.0678340490967875,0.9755018392016115,1.141521556588663,
24,q_enrichment,coarse,13,F13,1.115193894774735,1.0290360148814537,1.13985427620496,
24,q_enrichment,coarse,14,F14,1.2470737086675743,1.1463880069113308,1.3370710013956149,
24,q_enrichment,coarse,15,F15,1.2807073317689923,1.1991545119807336,1.3490481824319989,
24,q_enrichment,coarse,16,F16,0.8925883791445895,0.7978070639239668,0.9260539187829253,
24,q_enrichment,fine,1,F1,0.35088862195326115,0.3569460178082167,0.3976317741660519,
24,q_enrichment,fine,2,F2,0.8720640624479773,0.9115478826430415,1.0597073570819946,
24,q_enrichment,fine,3,F3,1.0918878812317951,1.1257550025718284,1.3016811754609783,
24,q_enrichment,fine,4,F4,1.018762311899988,1.0274661257174968,1.1600641162774297,
24,q_enrichment,fine,5,F5,0.8650019112019907,0.8540011664013045,0.9188900765568454,
24,q_enrichment,fine,6,F6,0.8936714848470134,0.8647948595554044,0.9238174669203864,
24,q_enrichment,fine,7,F7,0.8640794200967735,0.8278398844024871,0.8733318983303026,
24,q_enrichment,fine,8,F8,0.9391039334613279,0.8861663492194605,0.9386404212982499,
24,q_enrichment,fine,9,F9,0.9918557531368821,0.911011180543321,0.9767248184121481,
24,q_enrichment,fine,10,F10,1.0243419819104613,0.9693867045700093,1.0350959225450993,
24,q_enrichment,fine,11,F11,1.124589354847287,1.0719259416067048,1.1415960181979459,
24,q_enrichment,fine,12,F12,1.138619347952591,1.064888228339541,1.147040230891,
24,q_enrichment,fine,13,F13,1.2457717223894391,1.1658247929819583,1.2516125132369633,
24,q_enrichment,fine,14,F14,1.2791098939529038,1.2102123069491515,1.2812079709815236,
24,q_enrichment,fine,15,F15,1.2963682350212105,1.2164497016061535,1.3068742310459756,
24,q_enrichment,fine,16,F16,1.0038840836491,0.9246343913309572,1.0074425829080373,
24,q_enrichment,fine_vs_coarse_log_ratio,1,F1,-0.008918652203389667,-0.044998303334882014,0.1549428105527687,0.17391304347826086
24,q_enrichment,fine_vs_coarse_log_ratio,2,F2,-0.06648635611050809,-0.1914953709458505,0.2091369906763129,0.1329335332333833
24,q_enrichment,fine_vs_coarse_log_ratio,3,F3,-0.12491557447851402,-0.28121273198723273,0.12606332494745418,0.08595702148925537
24,q_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.18369082660572356,-0.2486745983461266,-0.07738929157830948,0.0009995002498750624
24,q_enrichment,fine_vs_coarse_log_ratio,5,F5,-0.1372321724645183,-0.24200752450448076,-0.0662790071121547,0.010994502748625687
24,q_enrichment,fine_vs_coarse_log_ratio,6,F6,-0.019171469466997146,-0.12876039134627304,0.08323854061538424,0.8585707146426786
24,q_enrichment,fine_vs_coarse_log_ratio,7,F7,-0.05147838043479435,-0.17067466357173344,0.00826750582690372,0.5397301349325337
24,q_enrichment,fine_vs_coarse_log_ratio,8,F8,0.005758993207570174,-0.09436466928207633,0.0584162764054525,0.47476261869065467
24,q_enrichment,fine_vs_coarse_log_ratio,9,F9,0.08276448366019722,-0.003091265033993651,0.12640546746277467,0.0009995002498750624
24,q_enrichment,fine_vs_coarse_log_ratio,10,F10,0.084538268411786,0.016070964987950354,0.1461640313316912,0.0069965017491254375
24,q_enrichment,fine_vs_coarse_log_ratio,11,F11,0.0703650425287752,-0.021819408376207883,0.15911034747262265,0.11894052973513243
24,q_enrichment,fine_vs_coarse_log_ratio,12,F12,0.06418408642329654,-0.05139101428752921,0.14336108067315434,0.11394302848575712
24,q_enrichment,fine_vs_coarse_log_ratio,13,F13,0.11072690877260932,0.049618610293425375,0.16694696014536756,0.0009995002498750624
24,q_enrichment,fine_vs_coarse_log_ratio,14,F14,0.025364666936524415,-0.07562465965717786,0.09358963185098454,0.32283858070964516
24,q_enrichment,fine_vs_coarse_log_ratio,15,F15,0.012154161285782278,-0.07453558089627525,0.0519199145904544,0.32083958020989506
24,q_enrichment,fine_vs_coarse_log_ratio,16,F16,0.11750630605066048,0.020555377201111114,0.20104233401455027,0.014992503748125937
24,j_enrichment,coarse,1,F1,1.1161105058234138,1.0478488217988187,1.2017467480594868,
24,j_enrichment,coarse,2,F2,1.3019646472029613,1.1075522728676932,1.6032736284275304,
24,j_enrichment,coarse,3,F3,1.3608986842041697,1.1891712147309115,1.6965051131589055,
24,j_enrichment,coarse,4,F4,1.3432058776514597,1.3032831883476022,1.5076106826134148,
24,j_enrichment,coarse,5,F5,1.165381442810057,1.105805138225328,1.3211116179887588,
24,j_enrichment,coarse,6,F6,0.9747042575802234,0.8595357079772495,1.0895181718689588,
24,j_enrichment,coarse,7,F7,0.9868369961205287,0.915410114210808,1.095012879385065,
24,j_enrichment,coarse,8,F8,0.9066769802499417,0.8374538411144776,0.9667646035274708,
24,j_enrichment,coarse,9,F9,0.8139071942146932,0.7390285098838245,0.8468581966266572,
24,j_enrichment,coarse,10,F10,0.848217333209426,0.7741577190913158,0.893397913612861,
24,j_enrichment,coarse,11,F11,0.8715414270269092,0.7779477324067254,0.946529200997343,
24,j_enrichment,coarse,12,F12,0.8670026790200898,0.7772532540804385,0.9491880744318166,
24,j_enrichment,coarse,13,F13,0.8135065595034856,0.7406282422243754,0.842016352442544,
24,j_enrichment,coarse,14,F14,0.8899684575782546,0.8006908486067282,0.9686676106174574,
24,j_enrichment,coarse,15,F15,0.931388053157313,0.8618670525650487,0.9999107053000652,
24,j_enrichment,coarse,16,F16,0.8086889046470731,0.7016949649567604,0.8615481371390522,
24,j_enrichment,fine,1,F1,1.149537900936891,1.1388915871276648,1.2668474842836295,
24,j_enrichment,fine,2,F2,1.4133032199329016,1.4666542217098129,1.6618851294804606,
24,j_enrichment,fine,3,F3,1.3590594637137723,1.3854839365987457,1.5916942860764767,
24,j_enrichment,fine,4,F4,1.2015178875029748,1.2007002087226182,1.3448476665667906,
24,j_enrichment,fine,5,F5,1.026163109692348,1.0007942208895373,1.0704108551859666,
24,j_enrichment,fine,6,F6,0.9550186631448796,0.9051937869385333,0.9768059913967824,
24,j_enrichment,fine,7,F7,0.9237931726305434,0.8746172984242555,0.9255124132393976,
24,j_enrichment,fine,8,F8,0.8886591450172462,0.8256730026617112,0.88082621077211,
24,j_enrichment,fine,9,F9,0.8401798296192117,0.7590767373144334,0.824737831359173,
24,j_enrichment,fine,10,F10,0.8980742513051337,0.8367555277337965,0.8984400094953913,
24,j_enrichment,fine,11,F11,0.9132479392618215,0.8567385352007327,0.9155260476413537,
24,j_enrichment,fine,12,F12,0.8910329978022277,0.8223034071952517,0.8913473052449511,
24,j_enrichment,fine,13,F13,0.8752640889036061,0.8059590401530148,0.8674915999349012,
24,j_enrichment,fine,14,F14,0.8914113611780556,0.8253343929594307,0.8897474021683736,
24,j_enrichment,fine,15,F15,0.9015531402128877,0.8259506808248017,0.9177654241762113,
24,j_enrichment,fine,16,F16,0.8721838291454992,0.7748267174419338,0.8944983875497706,
24,j_enrichment,fine_vs_coarse_log_ratio,1,F1,0.029510157737445062,-0.027364705981823965,0.16260228931700146,0.8715642178910544
24,j_enrichment,fine_vs_coarse_log_ratio,2,F2,0.0820552829656789,-0.03891646443109592,0.3551128330043227,0.9975012493753124
24,j_enrichment,fine_vs_coarse_log_ratio,3,F3,-0.0013523890226961404,-0.1651184045494218,0.26094282900201854,0.56071964017991
24,j_enrichment,fine_vs_coarse_log_ratio,4,F4,-0.11147353890237902,-0.199226963266625,0.004623978554700758,0.0239880059970015
24,j_enrichment,fine_vs_coarse_log_ratio,5,F5,-0.12722174172741565,-0.2527939055246349,-0.05650998312302691,0.04597701149425287
24,j_enrichment,fine_vs_coarse_log_ratio,6,F6,-0.0204032165767396,-0.14949450451775453,0.08139472473977952,0.975512243878061
24,j_enrichment,fine_vs_coarse_log_ratio,7,F7,-0.06601666751265305,-0.2024175234577696,-0.008891917707041702,0.4847576211894053
24,j_enrichment,fine_vs_coarse_log_ratio,8,F8,-0.020072497769772556,-0.13563463333338524,0.02535152142112724,0.7556221889055472
24,j_enrichment,fine_vs_coarse_log_ratio,9,F9,0.03176960432348919,-0.07877314849445552,0.07549574445709957,0.10294852573713144
24,j_enrichment,fine_vs_coarse_log_ratio,10,F10,0.05711585796148873,-0.03647948712466226,0.12412213146101979,0.09095452273863068
24,j_enrichment,fine_vs_coarse_log_ratio,11,F11,0.04674401003910643,-0.07248341531800392,0.13599619652010758,0.26486756621689156
24,j_enrichment,fine_vs_coarse_log_ratio,12,F12,0.02733939459111068,-0.1287034952227133,0.12227753100481542,0.4587706146926537
24,j_enrichment,fine_vs_coarse_log_ratio,13,F13,0.07317166677262821,-0.023570700957224272,0.13690364618950027,0.0239880059970015
24,j_enrichment,fine_vs_coarse_log_ratio,14,F14,0.0016199845761869856,-0.13407398638808404,0.07912103691989757,0.5757121439280359
24,j_enrichment,fine_vs_coarse_log_ratio,15,F15,-0.03255701636468267,-0.15760982879823288,0.031320473231137735,0.9965017491254373
24,j_enrichment,fine_vs_coarse_log_ratio,16,F16,0.07558591490989322,-0.06000933736708444,0.17855411560820306,0.12993503248375812
25,b,coarse,1,F1,0.8559924364089966,0.7170068459097503,1.2853657100225317,
25,b,coarse,2,F2,0.24274662137031555,0.20104719816403477,0.34350879957117114,
25,b,coarse,3,F3,0.13728801906108856,0.11420416053227835,0.18487479010539998,
25,b,coarse,4,F4,0.0855751782655716,0.0693406858475641,0.11947160063803293,
25,b,coarse,5,F5,0.049343422055244446,0.040052371535755193,0.06696289843172518,
25,b,coarse,6,F6,0.033831048756837845,0.027534210765438133,0.046046946705069425,
25,b,coarse,7,F7,0.02211867645382881,0.018132731130652543,0.028459728452554085,
25,b,coarse,8,F8,0.015480216592550278,0.012600528241692348,0.02076858436671388,
25,b,coarse,9,F9,0.010659483261406422,0.00857961316602216,0.014279889620622257,
25,b,coarse,10,F10,0.006950092036277056,0.0056165426437037175,0.009009642014222432,
25,b,coarse,11,F11,0.004474340006709099,0.0036046967406571516,0.005848612367455486,
25,b,coarse,12,F12,0.0026375316083431244,0.00210535256073406,0.0034837617517477575,
25,b,coarse,13,F13,0.001512753078714013,0.0012152948723558375,0.002019436317825325,
25,b,coarse,14,F14,0.0006039760774001479,0.00047960230895710695,0.0007827795314990587,
25,b,coarse,15,F15,0.00021658465266227722,0.0001696401758612022,0.00029042911487021754,
25,b,coarse,16,F16,2.8918744646944106e-05,2.2565494875740347e-05,3.86106940258511e-05,
25,b,fine,1,F1,0.4830293655395508,0.4126752284333274,0.5741447950022084,
25,b,fine,2,F2,0.1941678524017334,0.16185821479545656,0.21754004609601532,
25,b,fine,3,F3,0.12322746217250824,0.10082939719415521,0.13894938333940127,
25,b,fine,4,F4,0.07378961145877838,0.05868512872768771,0.08026871087130712,
25,b,fine,5,F5,0.04543779417872429,0.03594635575791788,0.04942157014852596,
25,b,fine,6,F6,0.03128157556056976,0.02457834619883573,0.03348990652933357,
25,b,fine,7,F7,0.021905463188886642,0.017482641104561422,0.023123865884685197,
25,b,fine,8,F8,0.014902421273291111,0.01164563900081626,0.015675357548614714,
25,b,fine,9,F9,0.010316798463463783,0.008100533314575997,0.010656211724213285,
25,b,fine,10,F10,0.007032572757452726,0.005321593300838373,0.007344442647532821,
25,b,fine,11,F11,0.004478352144360542,0.0033644369140771297,0.004710589980287108,
25,b,fine,12,F12,0.002687029540538788,0.0020267656158471955,0.0027859004516542695,
25,b,fine,13,F13,0.00141767761670053,0.0010472730175925522,0.0014341179263699176,
25,b,fine,14,F14,0.0006256080814637244,0.0004635724725570974,0.00064124777693214,
25,b,fine,15,F15,0.00021155916329007596,0.00015513210715887261,0.00021236510457070697,
25,b,fine,16,F16,2.7870724807144143e-05,2.0538959264708383e-05,2.702956591554628e-05,
25,b,fine_vs_coarse_log_ratio,1,F1,-0.5721840901089388,-1.0257770473611376,-0.3393262744914787,0.015992003998001
25,b,fine_vs_coarse_log_ratio,2,F2,-0.22329518538649212,-0.63895784412568,-0.040947297233105195,0.28785607196401797
25,b,fine_vs_coarse_log_ratio,3,F3,-0.10804911443648134,-0.5091566210191542,0.09514521611923751,0.6876561719140429
25,b,fine_vs_coarse_log_ratio,4,F4,-0.14817731200747086,-0.5689510416799521,0.019448077221555227,0.6756621689155422
25,b,fine_vs_coarse_log_ratio,5,F5,-0.08246023567572268,-0.495449191967542,0.09433142577326417,0.9645177411294353
25,b,fine_vs_coarse_log_ratio,6,F6,-0.0783496991133796,-0.4926701625926271,0.08475085135334898,0.9475262368815592
25,b,fine_vs_coarse_log_ratio,7,F7,-0.009686273654025435,-0.3852050932752653,0.13712716704396657,0.5797101449275363
25,b,fine_vs_coarse_log_ratio,8,F8,-0.038039158517884544,-0.4193262885550547,0.10405506583836202,0.6666666666666666
25,b,fine_vs_coarse_log_ratio,9,F9,-0.032676457508332875,-0.42788612742955806,0.1096193708431855,0.6516741629185407
25,b,fine_vs_coarse_log_ratio,10,F10,0.011797705096887554,-0.3863576677168411,0.13710702003348602,0.367816091954023
